CLUSTER,2
INPUT,6
HIDDEN1,5
OUTPUT,4
LearningRate,0.25
Convergence,0.01
MaxTraining,10000000
DataDescriptionBegin
Input5,Base Distance For Rake Angle Measurement
Input7,Wheel Diameter
Input8,Profile Angle
Input11,Rake Angle
Input12,Circular Land
Input13,Small Core Diameter
Output0,Wheel Setting Angle
Output1,Minimum Wheel Width
Output2,Wheel Displacement
Output3,Distance Between Axes
DataDescriptionEnd
TrainingSetBegin,Input5,Input7,Input8,Input11,Input12,Input13,Output0,Output1,Output2,Output3,
TD6115,0.059939,23.784,3.33333,0.759259,0.201072,0.527001,0.918074,0.500957,-1.32516,11.8426,
TD6116,0.060008,23.3634,3.33333,0.759259,0.197517,0.5269,0.920111,0.503762,-1.29571,11.6428,
TD6117,0.060085,22.9617,3.33333,0.759259,0.194121,0.5269,0.922037,0.506378,-1.26789,11.4517,
TD6118,0.06,22.5818,3.33333,0.759259,0.190909,0.527091,0.923852,0.509091,-1.24164,11.2707,
TD6119,0.060054,23.2468,3.33333,0.759259,0.406819,0.576908,0.766963,0.347152,-1.37892,11.4169,
TD6120,0.060016,24.682,2.59259,0.240741,0.308029,0.652027,1.187,0.374006,-0.337242,12.6562,
TD6121,0.060074,24.2247,2.59259,0.240741,0.302321,0.652038,1.18878,0.378974,-0.295104,12.4301,
TD6122,0.059939,23.784,2.59259,0.240741,0.296821,0.652049,1.19044,0.383761,-0.256415,12.2116,
TD6123,0.060008,23.3634,2.59259,0.240741,0.291573,0.651994,1.192,0.388262,-0.221031,12.0028,
TD6124,0.060085,22.9617,2.59259,0.240741,0.286559,0.651877,1.19344,0.392494,-0.188205,11.8033,
TD6125,0.06,22.5818,2.59259,0.240741,0.281818,0.652,1.19481,0.396727,-0.158,11.6144,
TD6126,0.0599,24.7164,2.41379,0.706897,0.308458,0.526965,1.02035,0.385871,-1.00716,12.5041,
TD6127,0.060015,23.7385,2.41379,0.706897,0.296254,0.52695,1.02683,0.394304,-0.907683,12.035,
TD6128,0.060007,22.9321,2.41379,0.706897,0.286189,0.526957,1.0319,0.401219,-0.82921,11.6464,
TD6129,0.060079,22.274,2.41379,0.706897,0.277977,0.52708,1.0359,0.407102,-0.767575,11.328,
TD6130,0.0599,24.7164,3.10345,0.224138,0.208955,0.576915,1.10679,0.460299,-2.45612,12.0585,
TD6131,0.060015,23.7385,3.10345,0.224138,0.200688,0.577026,1.11297,0.468081,-2.33773,11.6124,
TD6132,0.060007,22.9321,3.10345,0.224138,0.19387,0.576994,1.11793,0.47452,-2.24114,11.2428,
TD6133,0.059839,24.0964,3.10345,0.706897,0.62249,0.651807,0.479621,0.204819,-1.38394,11.3735,
TD6134,0.059977,23.0681,3.10345,0.706897,0.595925,0.652057,0.543207,0.218762,-1.41138,10.9977,
TD6135,0.0599,24.7164,5.38462,0.5,0.208955,0.526965,1.55208,0.428259,-0.080199,12.6201,
TD6136,0.060015,23.7385,5.38462,0.5,0.200688,0.52695,1.56331,0.436544,-0.051032,12.1321,
TD6137,0.060007,22.9321,5.38462,0.5,0.19387,0.526957,1.57277,0.443316,-0.02825,11.7293,
TD6138,0.060054,23.2468,6.92308,1.57692,0.406819,0.526928,0.716308,0.370399,-0.328167,11.7912,
TD6139,0.060054,23.2468,6.92308,1.57692,0.600542,0.526928,0.298385,0.257265,-0.298334,11.7114,
TD6140,0.059972,24.746,6.92308,0.5,0.308826,0.577007,1.15285,0.393106,-0.542339,12.5366,
TD6141,0.060078,24.3053,6.92308,0.5,0.303327,0.576908,1.162,0.398239,-0.527789,12.3227,
TD6142,0.06,23.8846,6.92308,0.5,0.298077,0.576923,1.17054,0.403077,-0.513654,12.1187,
TD6143,0.059936,23.4827,6.92308,0.5,0.293061,0.577047,1.17869,0.407828,-0.500284,11.9232,
TD6144,0.060071,23.0984,6.92308,0.5,0.288265,0.576902,1.18639,0.412312,-0.487633,11.7363,
TD6145,0.060016,24.682,6.92308,0.5,0.308029,0.576908,1.15415,0.393879,-0.540342,12.5054,
TD6146,0.060074,24.2247,6.92308,0.5,0.302321,0.577141,1.16369,0.399259,-0.525063,12.2838,
TD6147,0.059939,23.784,6.92308,0.5,0.296821,0.576982,1.17261,0.404251,-0.510341,12.0697,
TD6148,0.060008,23.3634,6.92308,0.5,0.291573,0.576938,1.18108,0.409142,-0.496426,11.8653,
TD6149,0.060085,22.9617,6.92308,0.5,0.286559,0.577001,1.18915,0.413755,-0.483084,11.6698,
TD6150,0.0599,24.7164,6.92308,0.5,0.308458,0.60199,1.15562,0.404776,-0.475224,12.565,
TD6151,0.060015,23.7385,6.92308,0.5,0.296254,0.602064,1.17308,0.416284,-0.443616,12.0877,
TD6152,0.060007,22.9321,6.92308,0.5,0.286189,0.602105,1.18715,0.425775,-0.418021,11.6933,
TD6153,0.0599,24.7164,6.92308,0.5,0.308458,0.65194,1.14515,0.423284,-0.349453,12.6338,
TD6154,0.060015,23.7385,6.92308,0.5,0.296254,0.65195,1.15846,0.434633,-0.321101,12.1523,
TD6155,0.060007,22.9321,6.92308,0.5,0.286189,0.651957,1.16923,0.444239,-0.298375,11.7546,
TD6156,0.0599,24.7164,6.92308,1.57692,0.208955,0.65194,0.955615,0.533532,-0.08597,12.6802,
TD6157,0.060015,23.7385,6.92308,1.57692,0.200688,0.65195,0.961308,0.54052,-0.072248,12.1925,
TD6158,0.060007,22.9321,6.92308,1.57692,0.19387,0.651957,0.966077,0.54616,-0.060931,11.7901,
TD6159,0.060016,24.682,4.66667,1.36667,0.308029,0.501987,1.1042,0.405405,-0.191375,12.5785,
TD6160,0.060074,24.2247,4.66667,1.36667,0.302321,0.502048,1.10987,0.409596,-0.176126,12.3519,
TD6161,0.059939,23.784,4.66667,1.36667,0.296821,0.501915,1.11533,0.413443,-0.162007,12.1333,
TD6162,0.060008,23.3634,4.66667,1.36667,0.291573,0.502069,1.12047,0.417231,-0.148608,11.9244,
TD6163,0.060085,22.9617,4.66667,1.36667,0.286559,0.501941,1.1254,0.420965,-0.13607,11.7249,
TD6164,0.0599,24.7164,6,1.36667,0.308458,0.526965,0.871067,0.438408,-0.42408,12.5248,
TD6165,0.060015,23.7385,6,1.36667,0.296254,0.52695,0.883867,0.448012,-0.398318,12.0468,
TD6166,0.060007,22.9321,6,1.36667,0.286189,0.526957,0.894267,0.455871,-0.377216,11.652,
TD6167,0.059972,24.746,6,1.36667,0.308826,0.552102,0.877733,0.440327,-0.389918,12.5692,
TD6168,0.060078,24.3053,6,1.36667,0.303327,0.552055,0.883,0.444423,-0.378474,12.3534,
TD6169,0.06,23.8846,6,1.36667,0.298077,0.551923,0.888,0.448654,-0.367692,12.1471,
TD6170,0.059936,23.4827,6,1.36667,0.293061,0.5519,0.892733,0.452638,-0.357345,11.9499,
TD6171,0.060071,23.0984,6,1.36667,0.288265,0.551981,0.897267,0.456388,-0.347406,11.7612,
TD6172,0.059839,24.0964,6,1.36667,0.62249,0.551807,0.3056,0.236546,-0.385542,12.0486,
TD6173,0.059977,23.0681,6,1.36667,0.595925,0.551711,0.3706,0.252211,-0.392926,11.5663,
TD6174,0.060054,23.2468,4.66667,1.36667,0.406819,0.626889,1.00033,0.341728,-0.074777,11.9345,
TD6175,0.059972,24.746,3.88889,0.361111,0.308826,0.526997,1.36078,0.319984,-0.788006,12.5284,
TD6176,0.060078,24.3053,3.88889,0.361111,0.303327,0.527006,1.36911,0.326027,-0.747162,12.3186,
TD6177,0.06,23.8846,3.88889,0.361111,0.298077,0.526923,1.37678,0.331538,-0.708846,12.1177,
TD6178,0.059936,23.4827,3.88889,0.361111,0.293061,0.526943,1.38389,0.336926,-0.672906,11.9251,
TD6179,0.060071,23.0984,3.88889,0.361111,0.288265,0.52706,1.3905,0.342198,-0.639204,11.7404,
TD6180,0.060029,22.7306,3.88889,0.361111,0.283675,0.527086,1.39672,0.346999,-0.607613,11.5631,
TD6181,0.0599,24.7164,5,1.13889,0.308458,0.55204,0.874278,0.437015,-0.583284,12.4991,
TD6182,0.060015,23.7385,5,1.13889,0.296254,0.551988,0.884778,0.446674,-0.548356,12.0247,
TD6183,0.060007,22.9321,5,1.13889,0.286189,0.552068,0.893167,0.454764,-0.519756,11.6326,
TD6184,0.0599,24.7164,3.88889,0.361111,0.208955,0.576915,1.37844,0.464279,-0.00199,12.6468,
TD6185,0.060015,23.7385,3.88889,0.361111,0.200688,0.577026,1.38389,0.472286,0.030581,12.1577,
TD6186,0.060007,22.9321,3.88889,0.361111,0.19387,0.576994,1.38844,0.478951,0.055761,11.7541,
TD6187,0.0599,24.7164,5,0.361111,0.308458,0.576915,1.11122,0.391443,-1.01831,12.3775,
TD6188,0.060015,23.7385,5,0.361111,0.296254,0.577026,1.12783,0.403479,-0.961391,11.9167,
TD6189,0.060007,22.9321,5,0.361111,0.286189,0.576994,1.14094,0.413405,-0.914882,11.5349,
TD6190,0.060016,24.682,3.5,1.025,0.308029,0.476948,1.07435,0.398052,-0.534181,12.5141,
TD6191,0.060074,24.2247,3.5,1.025,0.302321,0.477082,1.07935,0.40238,-0.507704,12.2912,
TD6192,0.059939,23.784,3.5,1.025,0.296821,0.47702,1.0841,0.406166,-0.482957,12.0762,
TD6193,0.060008,23.3634,3.5,1.025,0.291573,0.47705,1.08855,0.409895,-0.459556,11.8708,
TD6194,0.060085,22.9617,3.5,1.025,0.286559,0.476983,1.09275,0.41357,-0.437604,11.6741,
TD6195,0.06,22.5818,3.5,1.025,0.281818,0.477091,1.0967,0.417091,-0.416909,11.488,
TD6196,0.060016,24.682,3.5,0.325,0.208665,0.527027,1.421,0.430644,-0.413752,12.5829,
TD6197,0.060074,24.2247,3.5,0.325,0.204798,0.527014,1.4241,0.434757,-0.385411,12.3569,
TD6198,0.059939,23.784,3.5,0.325,0.201072,0.527001,1.42705,0.438721,-0.358866,12.1388,
TD6199,0.060008,23.3634,3.5,0.325,0.197517,0.5269,1.4299,0.44225,-0.334274,11.9306,
TD6200,0.060085,22.9617,3.5,0.325,0.194121,0.5269,1.4326,0.445739,-0.311333,11.7316,
TD6201,0.06,22.5818,3.5,0.325,0.190909,0.527091,1.4352,0.449091,-0.29,11.5431,
TD6202,0.060016,24.682,3.5,1.025,0.208665,0.601948,1.049,0.488672,0.141097,12.6373,
TD6203,0.060074,24.2247,3.5,1.025,0.204798,0.602106,1.05045,0.491906,0.1496,12.408,
TD6204,0.059939,23.784,3.5,1.025,0.201072,0.602068,1.05185,0.494638,0.157411,12.1871,
TD6205,0.060008,23.3634,3.5,1.025,0.197517,0.601956,1.0532,0.497555,0.164786,11.9761,
TD6206,0.060085,22.9617,3.5,1.025,0.194121,0.60196,1.05455,0.500092,0.171751,11.7746,
TD6207,0.06,22.5818,3.5,1.025,0.190909,0.602,1.05585,0.502727,0.178182,11.5842,
TD6208,0.059839,24.0964,4.5,1.025,0.421687,0.626908,0.7908,0.346988,-0.681124,12.1799,
TD6209,0.059977,23.0681,4.5,1.025,0.403691,0.627067,0.8073,0.361015,-0.633987,11.6905,
TD6210,0.060074,24.2247,4.09091,0.295455,0.204798,0.452116,1.16591,0.38463,-2.1851,11.5286,
TD6211,0.059939,23.784,4.09091,0.295455,0.201072,0.451934,1.17368,0.39008,-2.14458,11.3365,
TD6212,0.060008,23.3634,4.09091,0.295455,0.197517,0.452032,1.18091,0.395034,-2.10572,11.1526,
TD6213,0.060085,22.9617,4.09091,0.295455,0.194121,0.452024,1.18768,0.399704,-2.06822,10.9762,
TD6214,0.06,22.5818,4.09091,0.295455,0.190909,0.452,1.19409,0.404364,-2.03254,10.8091,
TD6215,0.0599,24.7164,3.18182,0.295455,0.208955,0.60199,1.29814,0.466468,0.009751,12.6591,
TD6216,0.060015,23.7385,3.18182,0.295455,0.200688,0.602064,1.30164,0.474197,0.047592,12.1699,
TD6217,0.060007,22.9321,3.18182,0.295455,0.19387,0.602105,1.30459,0.480613,0.076809,11.7662,
TD6218,0.060007,24.7088,6.42857,0.464286,0.185316,0.552065,1.3065,0.510766,-0.535475,12.5432,
TD6219,0.060079,24.1005,6.42857,0.464286,0.180754,0.552074,1.3125,0.515235,-0.516268,12.2443,
TD6220,0.060044,23.8136,6.42857,0.464286,0.178602,0.551965,1.31536,0.517265,-0.507229,12.1031,
TD6221,0.060007,23.2713,6.42857,0.464286,0.174535,0.552028,1.32079,0.521277,-0.490525,11.8363,
TD6222,0.060013,23.0187,6.42857,0.464286,0.172641,0.551957,1.32336,0.523183,-0.482572,11.7121,
TD6223,0.060007,24.7088,6.42857,1.43929,0.269149,0.600953,0.926429,0.476703,-0.243205,12.6242,
TD6224,0.060079,24.1005,6.42857,1.43929,0.262524,0.600964,0.931643,0.482183,-0.230504,12.3231,
TD6225,0.060044,23.8136,6.42857,1.43929,0.259398,0.600953,0.934071,0.484776,-0.224528,12.1808,
TD6226,0.060007,23.2713,6.42857,1.43929,0.253491,0.600898,0.938714,0.489528,-0.213431,11.9121,
TD6227,0.060013,23.0187,6.42857,1.43929,0.25074,0.600954,0.940929,0.491943,-0.20832,11.7869,
TD6228,0.060007,24.7088,6.42857,1.46429,0.185316,0.627074,0.968,0.552241,-0.131133,12.6597,
TD6229,0.060079,24.1005,6.42857,1.46429,0.180754,0.626958,0.971143,0.556034,-0.121708,12.3567,
TD6230,0.060044,23.8136,6.42857,1.46429,0.178602,0.626977,0.972643,0.557748,-0.117367,12.2136,
TD6231,0.060007,23.2713,6.42857,1.46429,0.174535,0.626995,0.9755,0.56117,-0.109043,11.9433,
TD6232,0.060013,23.0187,6.42857,1.46429,0.172641,0.626932,0.976857,0.562808,-0.105229,11.8175,
TD6233,0.059926,24.7755,5.29412,0.361765,0.236141,0.475999,1.20353,0.382471,-1.30489,12.1867,
TD6234,0.059933,24.3383,5.29412,0.361765,0.231974,0.475966,1.21271,0.38774,-1.27928,11.9852,
TD6235,0.059985,23.9342,5.29412,0.361765,0.228123,0.475991,1.22106,0.39267,-1.2555,11.7985,
TD6236,0.060062,23.5537,5.29412,0.361765,0.224496,0.475931,1.22865,0.397174,-1.23303,11.6223,
TD6237,0.060044,23.2052,5.29412,0.361765,0.221175,0.475997,1.23559,0.401305,-1.21233,11.4605,
TD6238,0.06006,22.88,5.29412,0.361765,0.218075,0.476047,1.242,0.405119,-1.19291,11.3093,
TD6239,0.060007,24.7088,5.29412,1.18529,0.269149,0.475997,0.903765,0.460819,-0.630427,12.422,
TD6240,0.060079,24.1005,5.29412,1.18529,0.262524,0.475986,0.910941,0.466001,-0.609916,12.1279,
TD6241,0.060044,23.8136,5.29412,1.18529,0.259398,0.475931,0.914294,0.468447,-0.600272,11.9889,
TD6242,0.060007,23.2713,5.29412,1.18529,0.253491,0.475898,0.920588,0.473072,-0.582114,11.7262,
TD6243,0.060013,23.0187,5.29412,1.18529,0.25074,0.475995,0.923471,0.475173,-0.57366,11.6037,
TD6244,0.060007,24.7088,4.11765,0.361765,0.180904,0.576068,1.40988,0.493823,0.103777,12.6405,
TD6245,0.060079,24.1005,4.11765,0.361765,0.17645,0.576003,1.41318,0.498192,0.118437,12.3357,
TD6246,0.060044,23.8136,4.11765,0.361765,0.174349,0.575948,1.41477,0.500085,0.125021,12.1919,
TD6247,0.060007,23.2713,4.11765,0.361765,0.170379,0.575964,1.41776,0.503823,0.137134,11.92,
TD6248,0.060013,23.0187,4.11765,0.361765,0.16853,0.575962,1.41924,0.505755,0.142881,11.7935,
TD6249,0.060045,22.537,4.11765,0.361765,0.165003,0.575982,1.42206,0.509015,0.153091,11.552,
TD6250,0.060007,24.7088,5.29412,1.20588,0.273562,0.602012,0.908588,0.470349,-0.391105,12.5946,
TD6251,0.060079,24.1005,5.29412,1.20588,0.266827,0.601997,0.913,0.475813,-0.373558,12.2952,
TD6252,0.060044,23.8136,5.29412,1.20588,0.26365,0.601973,0.915059,0.478483,-0.365538,12.1538,
TD6253,0.060007,23.2713,5.29412,1.20588,0.257646,0.601895,0.918941,0.483378,-0.350233,11.8866,
TD6254,0.060013,23.0187,5.29412,1.20588,0.25485,0.60194,0.920824,0.48586,-0.343144,11.7621,
TD6255,0.060007,24.7088,4.73684,1.07895,0.185316,0.451994,0.969789,0.525415,-0.771444,12.3943,
TD6256,0.060079,24.1005,4.73684,1.07895,0.180754,0.452057,0.973842,0.529179,-0.747461,12.0993,
TD6257,0.060044,23.8136,4.73684,1.07895,0.178602,0.451948,0.975789,0.530873,-0.73618,11.96,
TD6258,0.060007,23.2713,4.73684,1.07895,0.174535,0.451961,0.979368,0.534242,-0.714927,11.6966,
TD6259,0.060013,23.0187,4.73684,1.07895,0.172641,0.451989,0.981053,0.535679,-0.705031,11.574,
TD6260,0.059926,24.7755,4.73684,0.342105,0.240012,0.502013,1.18147,0.40957,-1.43171,12.2022,
TD6261,0.059933,24.3383,4.73684,0.342105,0.235777,0.501977,1.18858,0.41436,-1.40158,12.0006,
TD6262,0.059985,23.9342,4.73684,0.342105,0.231862,0.502019,1.19511,0.418998,-1.37367,11.8138,
TD6263,0.060062,23.5537,4.73684,0.342105,0.228176,0.501987,1.201,0.422935,-1.34742,11.6373,
TD6264,0.060044,23.2052,4.73684,0.342105,0.224801,0.501958,1.20647,0.426831,-1.32342,11.4756,
TD6265,0.06006,22.88,4.73684,0.342105,0.22165,0.502074,1.21142,0.43043,-1.30102,11.3242,
TD6266,0.059969,22.5765,4.73684,0.342105,0.21871,0.502046,1.216,0.433611,-1.28023,11.1827,
TD6267,0.060007,24.7088,4.73684,0.323684,0.180904,0.525944,1.26447,0.495588,-1.19344,12.3565,
TD6268,0.060079,24.1005,4.73684,0.323684,0.17645,0.52608,1.26963,0.50043,-1.15631,12.0651,
TD6269,0.060044,23.8136,4.73684,0.323684,0.174349,0.52594,1.272,0.502807,-1.13897,11.9274,
TD6270,0.060007,23.2713,4.73684,0.323684,0.170379,0.525931,1.27653,0.506815,-1.10638,11.6671,
TD6271,0.060013,23.0187,4.73684,0.323684,0.16853,0.525978,1.27868,0.508879,-1.09125,11.5457,
TD6272,0.059926,24.7755,4.73684,0.342105,0.240012,0.576959,1.17937,0.461443,-1.00883,12.4653,
TD6273,0.059933,24.3383,4.73684,0.342105,0.235777,0.57697,1.18358,0.465622,-0.983572,12.2556,
TD6274,0.059985,23.9342,4.73684,0.342105,0.231862,0.577113,1.18747,0.469708,-0.960359,12.0615,
TD6275,0.060062,23.5537,4.73684,0.342105,0.228176,0.576917,1.19111,0.473429,-0.93876,11.8784,
TD6276,0.060044,23.2052,4.73684,0.342105,0.224801,0.577085,1.19442,0.476867,-0.919072,11.7107,
TD6277,0.06006,22.88,4.73684,0.342105,0.22165,0.577006,1.19747,0.480051,-0.900758,11.554,
TD6278,0.059969,22.5765,4.73684,0.342105,0.21871,0.576972,1.20032,0.482997,-0.883872,11.4075,
TD6279,0.060007,24.7088,4.73684,1.07895,0.185316,0.57695,0.953737,0.541122,-0.464349,12.577,
TD6280,0.060079,24.1005,4.73684,1.07895,0.180754,0.577036,0.956368,0.545189,-0.446032,12.277,
TD6281,0.060044,23.8136,4.73684,1.07895,0.178602,0.576969,0.957632,0.546862,-0.437659,12.1354,
TD6282,0.060007,23.2713,4.73684,1.07895,0.174535,0.576961,0.96,0.550199,-0.421543,11.8677,
TD6283,0.060013,23.0187,4.73684,1.07895,0.172641,0.576948,0.961105,0.551957,-0.414173,11.743,
TD6284,0.059926,24.7755,3.68421,0.342105,0.162589,0.602044,1.3339,0.521524,0.229483,12.6804,
TD6285,0.059933,24.3383,3.68421,0.342105,0.15972,0.601917,1.33553,0.524186,0.237298,12.4611,
TD6286,0.059985,23.9342,3.68421,0.342105,0.157068,0.602094,1.33705,0.526702,0.244278,12.2583,
TD6287,0.060062,23.5537,3.68421,0.342105,0.154571,0.601943,1.33853,0.528927,0.250552,12.0674,
TD6288,0.060044,23.2052,3.68421,0.342105,0.152284,0.60203,1.33995,0.531109,0.256273,11.8927,
TD6289,0.06006,22.88,3.68421,0.342105,0.15015,0.602031,1.34126,0.532962,0.261404,11.7294,
TD6290,0.059969,22.5765,3.68421,0.342105,0.148159,0.601947,1.34253,0.534782,0.266121,11.5773,
TD6291,0.059926,24.7755,4.09091,0.931818,0.162589,0.476928,0.968591,0.543202,-0.959895,12.41,
TD6292,0.059933,24.3383,4.09091,0.931818,0.15972,0.477031,0.970636,0.545634,-0.938698,12.1985,
TD6293,0.059985,23.9342,4.09091,0.931818,0.157068,0.477038,0.9725,0.547943,-0.919222,12.0028,
TD6294,0.060062,23.5537,4.09091,0.931818,0.154571,0.476962,0.974273,0.549831,-0.901075,11.8185,
TD6295,0.060044,23.2052,4.09091,0.931818,0.152284,0.477012,0.975909,0.551849,-0.884409,11.6497,
TD6296,0.06006,22.88,4.09091,0.931818,0.15015,0.477048,0.977409,0.553554,-0.869012,11.4921,
TD6297,0.059969,22.5765,4.09091,0.931818,0.148159,0.47693,0.978818,0.555101,-0.854522,11.3449,
TD6298,0.059926,24.7755,4.09091,0.295455,0.162589,0.552028,1.22104,0.526014,-1.36977,12.3939,
TD6299,0.059933,24.3383,4.09091,0.295455,0.15972,0.552023,1.22345,0.528902,-1.33952,12.1842,
TD6300,0.059985,23.9342,4.09091,0.295455,0.157068,0.551982,1.22573,0.531638,-1.31174,11.9901,
TD6301,0.060062,23.5537,4.09091,0.295455,0.154571,0.552039,1.22782,0.534079,-1.28574,11.8072,
TD6302,0.060044,23.2052,4.09091,0.295455,0.152284,0.551994,1.22977,0.536476,-1.26207,11.6396,
TD6303,0.06006,22.88,4.09091,0.295455,0.15015,0.551981,1.23164,0.538682,-1.23995,11.4831,
TD6304,0.059969,22.5765,4.09091,0.295455,0.148159,0.551997,1.23332,0.540567,-1.21956,11.337,
TD6305,0.060007,24.7088,4.09091,0.295455,0.273562,0.57695,1.11782,0.419873,-1.45623,12.2744,
TD6306,0.060079,24.1005,4.09091,0.295455,0.266827,0.577036,1.125,0.426752,-1.40764,11.9917,
TD6307,0.060044,23.8136,4.09091,0.295455,0.26365,0.576969,1.12836,0.429835,-1.38476,11.8581,
TD6308,0.060007,23.2713,4.09091,0.295455,0.257646,0.576961,1.1345,0.435838,-1.34209,11.6047,
TD6309,0.060013,23.0187,4.09091,0.295455,0.25485,0.576948,1.13736,0.438671,-1.3221,11.4865,
TD6310,0.060045,22.537,4.09091,0.295455,0.249517,0.576948,1.14268,0.443818,-1.28461,11.2606,
TD6311,0.059926,24.7755,3.18182,0.295455,0.240012,0.602044,1.29232,0.435584,-0.123723,12.6867,
TD6312,0.059933,24.3383,3.18182,0.295455,0.235777,0.601917,1.29414,0.439611,-0.100852,12.4688,
TD6313,0.059985,23.9342,3.18182,0.295455,0.231862,0.602094,1.29586,0.443381,-0.080329,12.2673,
TD6314,0.060062,23.5537,3.18182,0.295455,0.228176,0.601943,1.2975,0.446636,-0.061828,12.0773,
TD6315,0.060044,23.2052,3.18182,0.295455,0.224801,0.60203,1.299,0.449891,-0.04496,11.9034,
TD6316,0.06006,22.88,3.18182,0.295455,0.22165,0.602031,1.30041,0.452881,-0.029887,11.7409,
TD6317,0.059969,22.5765,3.18182,0.295455,0.21871,0.601947,1.30168,0.455623,-0.016086,11.5892,
TD6318,0.060007,24.7088,3.75,0.25625,0.269149,0.475997,1.02638,0.324568,-2.46929,11.4741,
TD6319,0.060079,24.1005,3.75,0.25625,0.262524,0.475986,1.04321,0.334309,-2.41866,11.2298,
TD6320,0.060044,23.8136,3.75,0.25625,0.259398,0.475931,1.05083,0.338833,-2.39394,11.1135,
TD6321,0.060007,23.2713,3.75,0.25625,0.253491,0.475898,1.06475,0.346908,-2.34541,10.8921,
TD6322,0.060013,23.0187,3.75,0.25625,0.25074,0.475995,1.07113,0.350871,-2.32226,10.7886,
TD6323,0.060045,22.537,3.75,0.25625,0.245493,0.476014,1.08279,0.357856,-2.27704,10.5895,
TD6324,0.059926,24.7755,2.91667,0.854167,0.162589,0.502013,1.10542,0.507433,-0.203159,12.6327,
TD6325,0.059933,24.3383,2.91667,0.854167,0.15972,0.501977,1.10675,0.509735,-0.188166,12.4148,
TD6326,0.059985,23.9342,2.91667,0.854167,0.157068,0.502019,1.10804,0.511892,-0.17457,12.2135,
TD6327,0.060062,23.5537,2.91667,0.854167,0.154571,0.501987,1.10925,0.513617,-0.162079,12.0238,
TD6328,0.060044,23.2052,2.91667,0.854167,0.152284,0.501958,1.11037,0.515446,-0.150689,11.85,
TD6329,0.06006,22.88,2.91667,0.854167,0.15015,0.502074,1.11146,0.517089,-0.140283,11.688,
TD6330,0.059969,22.5765,2.91667,0.854167,0.148159,0.502046,1.11246,0.518555,-0.130803,11.5366,
TD6331,0.060007,24.7088,2.91667,0.25625,0.180904,0.525944,1.39208,0.448465,-0.599718,12.5861,
TD6332,0.060079,24.1005,2.91667,0.25625,0.17645,0.52608,1.39492,0.45309,-0.554484,12.2861,
TD6333,0.060044,23.8136,2.91667,0.25625,0.174349,0.52594,1.39625,0.455179,-0.533594,12.1444,
TD6334,0.060007,23.2713,2.91667,0.25625,0.170379,0.525931,1.39879,0.459109,-0.495346,11.8763,
TD6335,0.060013,23.0187,2.91667,0.25625,0.16853,0.525978,1.4,0.461033,-0.477639,11.7514,
TD6336,0.060045,22.537,2.91667,0.25625,0.165003,0.525918,1.40229,0.464585,-0.445106,11.513,
TD6337,0.059926,24.7755,3.75,0.25625,0.158718,0.57603,1.19508,0.532363,-1.49443,12.3986,
TD6338,0.059933,24.3383,3.75,0.25625,0.155917,0.576057,1.19704,0.535138,-1.46136,12.1888,
TD6339,0.059985,23.9342,3.75,0.25625,0.153328,0.576066,1.19887,0.537771,-1.43111,11.9948,
TD6340,0.060062,23.5537,3.75,0.25625,0.150891,0.576034,1.20063,0.540115,-1.40277,11.8119,
TD6341,0.060044,23.2052,3.75,0.25625,0.148658,0.57607,1.20221,0.542277,-1.37679,11.6444,
TD6342,0.06006,22.88,3.75,0.25625,0.146575,0.576005,1.20367,0.544402,-1.35278,11.4879,
TD6343,0.059969,22.5765,3.75,0.25625,0.144631,0.575984,1.20508,0.546211,-1.33061,11.3418,
TD6344,0.059926,24.7755,2.91667,0.270833,0.162589,0.602044,1.28583,0.50542,0.138897,12.6867,
TD6345,0.059933,24.3383,2.91667,0.270833,0.15972,0.601917,1.28692,0.508062,0.151506,12.4678,
TD6346,0.059985,23.9342,2.91667,0.270833,0.157068,0.602094,1.28796,0.510546,0.162752,12.2652,
TD6347,0.060062,23.5537,2.91667,0.270833,0.154571,0.601943,1.28896,0.512734,0.172972,12.0746,
TD6348,0.060044,23.2052,2.91667,0.270833,0.152284,0.60203,1.28992,0.514866,0.182306,11.8999,
TD6349,0.06006,22.88,2.91667,0.270833,0.15015,0.602031,1.29079,0.516946,0.190619,11.737,
TD6350,0.059969,22.5765,2.91667,0.270833,0.148159,0.601947,1.29167,0.518696,0.198109,11.5849,
TD6351,0.059926,24.7755,2.91667,0.839583,0.236141,0.60096,1.0335,0.456178,-0.006813,12.6881,
TD6352,0.059933,24.3383,2.91667,0.839583,0.231974,0.601004,1.03471,0.459538,0.007606,12.4696,
TD6353,0.059985,23.9342,2.91667,0.839583,0.228123,0.601047,1.03579,0.462528,0.020494,12.2676,
TD6354,0.060062,23.5537,2.91667,0.839583,0.224496,0.600913,1.03683,0.465332,0.032239,12.0771,
TD6355,0.060044,23.2052,2.91667,0.839583,0.221175,0.601015,1.03779,0.467875,0.042785,11.9028,
TD6356,0.06006,22.88,2.91667,0.839583,0.218075,0.60103,1.03871,0.470327,0.052481,11.74,
TD6357,0.059969,22.5765,2.91667,0.839583,0.215183,0.60096,1.03958,0.472555,0.061239,11.5881,
TD6358,0.060007,24.7088,3.33333,0.759259,0.273562,0.451994,0.840296,0.43664,-1.76562,11.9133,
TD6359,0.060079,24.1005,3.33333,0.759259,0.266827,0.452057,0.847333,0.441556,-1.71906,11.6412,
