CLUSTER,1
INPUT,6
HIDDEN1,5
OUTPUT,4
LearningRate,0.25
Convergence,0.01
MaxTraining,10000000
DataDescriptionBegin
Input5,Base Distance For Rake Angle Measurement
Input7,Wheel Diameter
Input8,Profile Angle
Input11,Rake Angle
Input12,Circular Land
Input13,Small Core Diameter
Output0,Wheel Setting Angle
Output1,Minimum Wheel Width
Output2,Wheel Displacement
Output3,Distance Between Axes
DataDescriptionEnd
TrainingSetBegin,Input5,Input7,Input8,Input11,Input12,Input13,Output0,Output1,Output2,Output3,
TD2791,0.060016,32.7735,3.91304,0.880435,0.206882,0.450635,0.933783,0.499385,-1.62925,16.1276,
TD2792,0.060008,32.2191,3.91304,0.880435,0.203383,0.450463,0.936652,0.502014,-1.59666,15.8653,
TD2793,0.060123,35.9712,3.91304,0.271739,0.259507,0.475334,1.06396,0.333248,-3.30293,16.7975,
TD2794,0.059945,35.1141,3.91304,0.271739,0.253323,0.475546,1.07896,0.343366,-3.22975,16.4439,
TD2795,0.06002,34.2969,3.91304,0.271739,0.247428,0.475502,1.09239,0.352523,-3.15703,16.1031,
TD2796,0.06012,33.5329,3.91304,0.271739,0.241916,0.475449,1.10448,0.360719,-3.08743,15.7823,
TD2797,0.059981,32.8022,3.91304,0.271739,0.236645,0.475398,1.11548,0.368322,-3.01945,15.4726,
TD2798,0.060106,32.1175,3.91304,0.271739,0.231705,0.475568,1.12552,0.375315,-2.95458,15.1808,
TD2799,0.059954,64.0732,3.91304,0.880435,0.462243,0.5254,0.670652,0.316247,-2.91075,30.6723,
TD2800,0.060026,59.5998,3.91304,0.880435,0.42997,0.525756,0.724739,0.337165,-2.7633,28.7237,
TD2801,0.059809,55.8214,3.91304,0.880435,0.402711,0.525518,0.763652,0.355662,-2.59689,27.0451,
TD2802,0.060128,52.6118,3.91304,0.880435,0.379557,0.525366,0.792609,0.372416,-2.4363,25.5979,
TD2803,0.05985,49.8753,3.91304,0.880435,0.359815,0.525472,0.81487,0.38689,-2.28999,24.3498,
TD2804,0.060081,47.5221,3.91304,0.880435,0.342838,0.525458,0.832348,0.399864,-2.16022,23.2671,
TD2805,0.060123,45.4989,3.91304,0.880435,0.328242,0.525512,0.846391,0.411115,-2.0468,22.3295,
TD2806,0.059981,43.7363,3.91304,0.880435,0.315526,0.525461,0.857783,0.420806,-1.9472,21.508,
TD2807,0.059994,42.2068,3.91304,0.880435,0.304492,0.525475,0.867217,0.429605,-1.86072,20.792,
TD2808,0.059854,40.8759,3.91304,0.880435,0.294891,0.525547,0.875,0.43708,-1.78569,20.1664,
TD2809,0.059875,39.7276,3.91304,0.880435,0.286606,0.525539,0.881522,0.443814,-1.72134,19.6249,
TD2810,0.060044,38.7382,3.91304,0.880435,0.279469,0.525457,0.887,0.449364,-1.66574,19.1574,
TD2811,0.060081,37.889,3.91304,0.880435,0.273342,0.525575,0.891565,0.454398,-1.6184,18.7553,
TD2812,0.059995,37.1649,3.91304,0.880435,0.268118,0.525617,0.895348,0.45872,-1.57818,18.4117,
TD2813,0.060123,35.9712,3.91304,0.880435,0.259507,0.525437,0.901478,0.46557,-1.51259,17.844,
TD2814,0.059945,35.1141,3.91304,0.880435,0.253323,0.525458,0.905783,0.47078,-1.46551,17.4359,
TD2815,0.06002,34.2969,3.91304,0.880435,0.247428,0.525478,0.909783,0.475502,-1.42112,17.0458,
TD2816,0.06012,33.5329,3.91304,0.880435,0.241916,0.525509,0.913478,0.48,-1.37964,16.6807,
TD2817,0.059981,32.8022,3.91304,0.880435,0.236645,0.525539,0.916913,0.484302,-1.34044,16.3311,
TD2818,0.060106,32.1175,3.91304,0.880435,0.231705,0.525579,0.920087,0.488415,-1.30397,16.003,
TD2819,0.059815,87.0038,3.91304,0.880435,0.549212,0.575313,0.564957,0.261011,-3.45568,41.3774,
TD2820,0.060079,79.4439,3.91304,0.880435,0.50149,0.575472,0.663609,0.288481,-3.38729,38.1827,
TD2821,0.059954,73.2265,3.91304,0.880435,0.462243,0.575286,0.726478,0.313959,-3.16796,35.4682,
TD2822,0.060026,68.1141,3.91304,0.880435,0.42997,0.575564,0.76887,0.336313,-2.92593,33.1822,
TD2823,0.059809,63.7959,3.91304,0.880435,0.402711,0.575359,0.798957,0.356061,-2.69817,31.2157,
TD2824,0.060128,60.1278,3.91304,0.880435,0.379557,0.575348,0.821174,0.373544,-2.49681,29.5231,
TD2825,0.05985,57.0004,3.91304,0.880435,0.359815,0.575347,0.838174,0.388671,-2.32312,28.0663,
TD2826,0.060081,54.3109,3.91304,0.880435,0.342838,0.575356,0.851478,0.401901,-2.1738,26.8041,
TD2827,0.060123,51.9987,3.91304,0.880435,0.328242,0.575561,0.86213,0.41339,-2.04647,25.7127,
TD2828,0.059981,49.9844,3.91304,0.880435,0.315526,0.575445,0.870783,0.423618,-1.93721,24.7576,
TD2829,0.059994,48.2364,3.91304,0.880435,0.304492,0.57552,0.877913,0.432318,-1.84323,23.9255,
TD2830,0.059854,46.7153,3.91304,0.880435,0.294891,0.575474,0.883826,0.44,-1.76263,23.1994,
TD2831,0.059875,45.403,3.91304,0.880435,0.286606,0.575482,0.888783,0.446652,-1.6941,22.5715,
TD2832,0.060044,44.2723,3.91304,0.880435,0.279469,0.57554,0.892913,0.452684,-1.63531,22.0293,
TD2833,0.060081,43.3018,3.91304,0.880435,0.273342,0.575643,0.896391,0.457645,-1.58539,21.5635,
TD2834,0.059995,42.4741,3.91304,0.880435,0.268118,0.575524,0.899261,0.461906,-1.5434,21.1654,
TD2835,0.060123,41.11,3.91304,0.880435,0.259507,0.57554,0.903913,0.468911,-1.47482,20.5085,
TD2836,0.059945,40.1304,3.91304,0.880435,0.253323,0.575621,0.907217,0.474041,-1.42588,20.0359,
TD2837,0.06002,39.1965,3.91304,0.880435,0.247428,0.575453,0.910261,0.478932,-1.37996,19.5848,
TD2838,0.06012,38.3234,3.91304,0.880435,0.241916,0.575569,0.913087,0.483593,-1.33749,19.1626,
TD2839,0.059981,37.4883,3.91304,0.880435,0.236645,0.575445,0.915696,0.487816,-1.29733,18.7584,
TD2840,0.060106,36.7057,3.91304,0.880435,0.231705,0.575361,0.91813,0.492085,-1.25969,18.3792,
TD2841,0.060093,35.611,3.91304,0.880435,0.224794,0.575562,0.921565,0.497886,-1.20788,17.8482,
TD2842,0.060017,34.9192,3.91304,0.880435,0.220428,0.575513,0.923652,0.501528,-1.17547,17.5124,
TD2843,0.05997,34.2686,3.91304,0.880435,0.21632,0.575498,0.925609,0.505033,-1.14521,17.1962,
TD2844,0.059937,33.6488,3.91304,0.880435,0.212408,0.575605,0.927478,0.508307,-1.11672,16.8948,
TD2845,0.060016,32.7735,3.91304,0.880435,0.206882,0.575584,0.93013,0.512905,-1.07661,16.4689,
TD2846,0.060008,32.2191,3.91304,0.880435,0.203383,0.575513,0.931739,0.515707,-1.05155,16.199,
TD2847,0.060089,34.1413,5.66667,1.06667,0.443837,0.57494,0.852,0.322636,-0.713213,17.1369,
TD2848,0.059947,32.9381,5.66667,1.06667,0.428195,0.575099,0.876733,0.333992,-0.673913,16.5632,
TD2849,0.060134,31.8167,5.66667,1.06667,0.413618,0.574928,0.898133,0.344893,-0.636335,16.0261,
TD2850,0.060097,54.8829,6,1.0666,0.441891,0.600088,0.821933,0.326558,-1.10384,27.357,
TD2851,0.060054,48.1209,6,1.06667,0.387447,0.599768,0.889333,0.370399,-0.9074,24.1096,
TD2852,0.059868,43.2301,6,1.06667,0.348068,0.60007,0.928467,0.403411,-0.76401,21.7355,
TD2853,0.05993,39.592,6,1.06667,0.318776,0.599936,0.953867,0.428754,-0.660822,19.9586,
TD2854,0.059958,36.8655,6,1.06667,0.296824,0.599881,0.971533,0.447907,-0.585931,18.6221,
TD2855,0.059994,34.8192,6,1.06667,0.280348,0.599944,0.984267,0.462574,-0.531539,17.6165,
TD2856,0.060054,33.2976,6,1.06667,0.268097,0.6,0.9934,0.47319,-0.492225,16.8676,
TD2857,0.059934,31.6756,6,1.06667,0.255037,0.599847,1.00307,0.48457,-0.45116,16.0678,
TD2858,0.059868,34.8068,5,1.05882,0.348068,0.524887,0.932235,0.395405,-0.873303,17.4361,
TD2859,0.05993,31.8776,5,1.05882,0.318776,0.525024,0.964353,0.418553,-0.759324,16.0258,
TD2860,0.059868,43.2301,5.29412,0.941176,0.417682,0.549948,0.811294,0.339018,-1.23738,21.3937,
TD2861,0.05993,39.592,5.29412,0.941176,0.382531,0.549888,0.863882,0.365955,-1.11348,19.6863,
TD2862,0.059958,36.8655,5.29412,0.941176,0.356189,0.550015,0.898118,0.387355,-1.01306,18.3936,
TD2863,0.059994,34.8192,5.29412,0.941176,0.336417,0.550042,0.921353,0.403701,-0.936361,17.4163,
TD2864,0.060054,33.2976,5.29412,0.941176,0.321716,0.550134,0.937471,0.415818,-0.87882,16.6863,
TD2865,0.059934,31.6756,5.29412,0.941176,0.306044,0.54986,0.953706,0.428972,-0.818159,15.9051,
TD2866,0.060018,38.2271,4.41176,1.05882,0.461681,0.550015,0.909529,0.30317,-0.918744,19.1447,
TD2867,0.059928,37.0304,4.41176,1.05882,0.447227,0.550089,0.931235,0.312761,-0.859273,18.5805,
TD2868,0.060133,35.9063,4.41176,1.05882,0.433651,0.54987,0.95,0.321769,-0.803122,18.0471,
TD2869,0.060062,34.8583,4.41176,1.05882,0.420994,0.549818,0.966412,0.33034,-0.750491,17.5473,
TD2870,0.060027,33.8881,4.41176,1.05882,0.409277,0.550068,0.980882,0.338608,-0.701774,17.0824,
TD2871,0.059995,32.9705,4.41176,1.05882,0.398195,0.55004,0.993706,0.346695,-0.656491,16.6411,
TD2872,0.059964,32.1013,4.41176,1.05882,0.387697,0.550013,1.00512,0.354097,-0.614371,16.221,
TD2873,0.05993,31.8776,5,0.470588,0.382531,0.599936,1.06288,0.338221,-1.01403,15.9812,
TD2874,0.059964,32.1013,4.5,0.9,0.310158,0.449987,0.86265,0.409408,-1.40269,15.7092,
TD2875,0.05993,31.8776,3.75,0.8,0.350653,0.525024,1.06025,0.366911,-0.99745,16.0156,
TD2876,0.060093,33.2005,4.5,0.39995,0.365206,0.599934,1.00445,0.352922,-1.53486,16.4296,
TD2877,0.060134,31.8167,4.25,0.4,0.413618,0.600064,0.9951,0.306713,-1.48489,15.7423,
TD2878,0.060054,38.7447,4.25,0.8,0.464936,0.599768,0.8367,0.302596,-1.38009,19.2022,
TD2879,0.059868,34.8068,4.25,0.8,0.417682,0.60007,0.899,0.337626,-1.1615,17.386,
TD2880,0.05993,31.8776,4.25,0.8,0.382531,0.599936,0.9358,0.365317,-0.995856,16.0064,
TD2881,0.05993,31.8776,4.5,0.3,0.446286,0.624801,0.9043,0.278929,-1.58304,15.6149,
TD2882,0.05993,31.8776,4.25,0.4,0.446286,0.624801,0.9592,0.287536,-1.41919,15.7982,
TD2883,0.059868,34.8068,4.5,0.8,0.522102,0.625131,0.69495,0.265228,-1.23808,17.1385,
TD2884,0.05993,31.8776,4.5,0.8,0.478164,0.624801,0.7712,0.295186,-1.12751,15.8263,
TD2885,0.059868,43.2301,4.25,0.6,0.522102,0.649843,0.8174,0.250261,-1.65158,21.3039,
TD2886,0.05993,39.592,4.25,0.6,0.478164,0.649984,0.89325,0.282435,-1.43417,19.686,
TD2887,0.059958,36.8655,4.25,0.6,0.445236,0.650045,0.93675,0.3084,-1.25497,18.4354,
TD2888,0.059994,34.8192,4.25,0.6,0.420521,0.650126,0.9637,0.328848,-1.12139,17.4791,
TD2889,0.060054,33.2976,4.25,0.6,0.402145,0.650134,0.9812,0.344236,-1.02466,16.7601,
TD2890,0.059934,31.6756,4.25,0.6,0.382555,0.650089,0.9979,0.360877,-0.925274,15.9867,
TD2891,0.05993,39.592,3.63636,0.545455,0.350653,0.525024,1.0505,0.348103,-2.12592,19.4702,
TD2892,0.059958,36.8655,3.63636,0.545455,0.326506,0.525082,1.08282,0.369843,-1.8881,18.2315,
TD2893,0.059994,34.8192,3.63636,0.545455,0.308382,0.525091,1.10418,0.386319,-1.71264,17.2871,
TD2894,0.060054,33.2976,3.63636,0.545455,0.294906,0.524933,1.11873,0.39866,-1.58552,16.5772,
TD2895,0.059934,31.6756,3.63636,0.545455,0.280541,0.524866,1.13314,0.41163,-1.45422,15.8143,
TD2896,0.059958,36.8655,3.86364,0.545455,0.356189,0.525082,0.976318,0.349065,-2.11457,17.9673,
TD2897,0.059994,34.8192,3.86364,0.545455,0.336417,0.525091,1.00668,0.366695,-1.95991,17.0552,
TD2898,0.060054,33.2976,3.86364,0.545455,0.321716,0.524933,1.02714,0.379893,-1.84263,16.3676,
TD2899,0.059934,31.6756,3.86364,0.545455,0.306044,0.524866,1.04714,0.393777,-1.71691,15.6264,
TD2900,0.05993,31.8776,4.09091,0.727273,0.414409,0.549888,0.796318,0.335033,-1.53268,15.5677,
TD2901,0.060135,52.2288,4.09091,0.818182,0.462574,0.550042,0.709364,0.309083,-2.29815,25.2077,
TD2902,0.059839,49.8795,4.09091,0.818182,0.441767,0.549799,0.745364,0.322892,-2.21486,24.1783,
TD2903,0.059977,47.7509,4.09091,0.818182,0.422914,0.549789,0.774727,0.336025,-2.1238,23.2338,
TD2904,0.060125,45.8134,4.09091,0.818182,0.405754,0.549982,0.799,0.34858,-2.03135,22.3641,
TD2905,0.059929,44.0426,4.09091,0.818182,0.390071,0.55,0.819409,0.360284,-1.94078,21.5613,
TD2906,0.060089,42.4036,4.09091,0.818182,0.375555,0.550017,0.836727,0.371116,-1.85387,20.8122,
TD2907,0.059947,40.9091,4.09091,0.818182,0.362319,0.550066,0.851591,0.381752,-1.77207,20.1245,
TD2908,0.060134,39.5164,4.09091,0.818182,0.349984,0.550111,0.864545,0.391346,-1.6952,19.4798,
TD2909,0.060018,38.2271,4.09091,0.818182,0.338566,0.550015,0.875864,0.400431,-1.62327,18.8797,
TD2910,0.059928,37.0304,4.09091,0.818182,0.327967,0.550089,0.885864,0.409064,-1.55605,18.3199,
TD2911,0.060133,35.9063,4.09091,0.818182,0.318011,0.54987,0.894818,0.416883,-1.4935,17.7921,
TD2912,0.060062,34.8583,4.09091,0.818182,0.308729,0.549818,0.902773,0.424361,-1.43503,17.2983,
TD2913,0.060027,33.8881,4.09091,0.818182,0.300136,0.550068,0.91,0.431651,-1.38117,16.8398,
TD2914,0.059995,32.9705,4.09091,0.818182,0.29201,0.55004,0.916545,0.43828,-1.3305,16.4051,
TD2915,0.059964,32.1013,4.09091,0.818182,0.284311,0.550013,0.922545,0.444559,-1.28302,15.992,
TD2916,0.059929,35.461,3.63636,0.727273,0.460993,0.575177,0.875727,0.297872,-1.57234,17.5092,
TD2917,0.060089,34.1413,3.63636,0.727273,0.443837,0.57494,0.901409,0.309662,-1.47661,16.9208,
TD2918,0.059947,32.9381,3.63636,0.727273,0.428195,0.575099,0.922818,0.320817,-1.38603,16.3775,
TD2919,0.060134,31.8167,3.63636,0.727273,0.413618,0.574928,0.940955,0.33153,-1.30099,15.8651,
TD2920,0.060125,45.8134,3.40909,0.363636,0.442641,0.599779,1.05618,0.265954,-2.3626,22.5861,
TD2921,0.059929,44.0426,3.40909,0.363636,0.425532,0.6,1.08477,0.280851,-2.15426,21.817,
TD2922,0.060089,42.4036,3.40909,0.363636,0.409696,0.599863,1.1075,0.294981,-1.96313,21.0874,
TD2923,0.059947,40.9091,3.40909,0.363636,0.395257,0.600132,1.12591,0.307971,-1.79183,20.4107,
TD2924,0.060134,39.5164,3.40909,0.363636,0.381801,0.600064,1.14105,0.320076,-1.63793,19.7703,
TD2925,0.060018,38.2271,3.40909,0.363636,0.369344,0.600185,1.15377,0.331179,-1.50046,19.1705,
TD2926,0.059928,37.0304,3.40909,0.363636,0.357782,0.600179,1.16454,0.34198,-1.37776,18.6088,
TD2927,0.060133,35.9063,3.40909,0.363636,0.346921,0.599884,1.17377,0.351836,-1.26771,18.0763,
TD2928,0.060062,34.8583,3.40909,0.363636,0.336795,0.600056,1.18182,0.360932,-1.16924,17.577,
TD2929,0.060027,33.8881,3.40909,0.363636,0.327422,0.6,1.18886,0.369986,-1.08104,17.1124,
TD2930,0.059995,32.9705,3.40909,0.363636,0.318556,0.599947,1.19514,0.378285,-1.00133,16.6708,
TD2931,0.059964,32.1013,3.40909,0.363636,0.310158,0.599897,1.20073,0.385888,-0.929181,16.2507,
TD2932,0.060134,39.5164,3.40909,0.363636,0.445434,0.600064,1.05109,0.264079,-2.06363,19.5103,
TD2933,0.060018,38.2271,3.40909,0.363636,0.430902,0.600185,1.07641,0.276393,-1.91259,18.9529,
TD2934,0.059928,37.0304,3.40909,0.363636,0.417412,0.600179,1.09736,0.288312,-1.77162,18.4252,
TD2935,0.060133,35.9063,3.40909,0.363636,0.404741,0.599884,1.11482,0.299219,-1.64152,17.9208,
TD2936,0.060062,34.8583,3.40909,0.363636,0.392927,0.600056,1.12964,0.309571,-1.52231,17.4437,
TD2937,0.060027,33.8881,3.40909,0.363636,0.381992,0.6,1.14232,0.319509,-1.41392,16.9975,
TD2938,0.059995,32.9705,3.40909,0.363636,0.371649,0.599947,1.15327,0.328643,-1.3151,16.5713,
TD2939,0.059964,32.1013,3.40909,0.363636,0.361851,0.599897,1.16286,0.337296,-1.22461,16.1639,
TD2940,0.059977,38.4468,3.40909,0.636364,0.461361,0.599769,0.968091,0.28489,-1.56324,19.1438,
TD2941,0.060125,36.8868,3.40909,0.636364,0.442641,0.599779,0.992182,0.298414,-1.41571,18.4367,
TD2942,0.059929,35.461,3.40909,0.636364,0.425532,0.6,1.01154,0.310993,-1.28262,17.7801,
TD2943,0.060089,34.1413,3.40909,0.636364,0.409696,0.599863,1.02746,0.322977,-1.16354,17.1646,
TD2944,0.059947,32.9381,3.40909,0.636364,0.395257,0.600132,1.04068,0.334321,-1.05764,16.5978,
TD2945,0.060134,31.8167,3.40909,0.636364,0.381801,0.600064,1.05186,0.344893,-0.963411,16.0652,
TD2946,0.06015,37.594,3.40909,0.4545,0.526316,0.65,0.932136,0.229323,-1.73534,18.6094,
TD2947,0.060093,33.2005,3.40909,0.4545,0.464807,0.650066,1.02923,0.273572,-1.24668,16.6849,
TD2948,0.059994,34.8192,2.8,0.56,0.364452,0.50014,1.08696,0.317634,-2.13765,17.1864,
TD2949,0.060054,33.2976,2.8,0.56,0.348525,0.5,1.1074,0.330295,-1.93995,16.5097,
TD2950,0.059934,31.6756,2.8,0.56,0.331548,0.499872,1.12684,0.34379,-1.73476,15.7748,
TD2951,0.059868,43.2301,3.4,0.64,0.382875,0.524887,0.87992,0.347024,-2.7654,20.8486,
TD2952,0.05993,39.592,3.4,0.64,0.350653,0.525024,0.92236,0.371693,-2.47338,19.2531,
TD2953,0.059958,36.8655,3.4,0.64,0.326506,0.525082,0.94972,0.390917,-2.24547,18.0303,
TD2954,0.059994,34.8192,3.4,0.64,0.308382,0.525091,0.96816,0.405663,-2.07401,17.0992,
TD2955,0.060054,33.2976,3.4,0.64,0.294906,0.524933,0.9808,0.416622,-1.94745,16.4,
TD2956,0.059934,31.6756,3.4,0.64,0.280541,0.524866,0.9934,0.428462,-1.81433,15.6488,
TD2957,0.059868,43.2301,3.4,0.48,0.382875,0.549948,0.93484,0.330665,-3.0456,20.7926,
TD2958,0.05993,39.592,3.4,0.48,0.350653,0.549888,0.98092,0.357667,-2.71055,19.2238,
TD2959,0.059958,36.8655,3.4,0.48,0.326506,0.550015,1.01004,0.378451,-2.45058,18.0154,
TD2960,0.059994,34.8192,3.4,0.48,0.308382,0.550042,1.02944,0.394449,-2.25596,17.0922,
TD2961,0.060054,33.2976,3.4,0.48,0.294906,0.550134,1.04264,0.406166,-2.11314,16.3976,
TD2962,0.059934,31.6756,3.4,0.48,0.280541,0.54986,1.05572,0.418771,-1.96353,15.6503,
TD2963,0.060054,38.7447,3.2,0.72,0.426191,0.549787,0.88016,0.323518,-2.13328,18.9787,
TD2964,0.059868,34.8068,3.2,0.72,0.382875,0.549948,0.93032,0.353985,-1.78942,17.2182,
TD2965,0.05993,31.8776,3.2,0.72,0.350653,0.549888,0.96048,0.377749,-1.53523,15.8715,
TD2966,0.059868,34.8068,3.2,0.56,0.452489,0.575009,0.89156,0.290985,-2.17055,16.9467,
TD2967,0.05993,31.8776,3.2,0.56,0.414409,0.575072,0.94864,0.318138,-1.88747,15.6937,
TD2968,0.060131,43.573,3.6,0.55996,0.479303,0.625272,0.77488,0.281481,-2.55425,20.9843,
TD2969,0.06015,37.594,3.6,0.55996,0.413534,0.624812,0.86568,0.330451,-2.13233,18.4064,
TD2970,0.060093,33.2005,3.6,0.55996,0.365206,0.625166,0.913,0.36919,-1.78619,16.4207,
TD2971,0.059839,49.8795,3.2,0.56,0.562249,0.6249,0.73096,0.224498,-2.8992,23.8177,
TD2972,0.059977,47.7509,3.2,0.56,0.538255,0.62476,0.78888,0.237985,-2.79162,23.0065,
TD2973,0.060125,45.8134,3.2,0.56,0.516415,0.624862,0.83376,0.251568,-2.64552,22.2383,
TD2974,0.059929,44.0426,3.2,0.56,0.496454,0.625177,0.869,0.264539,-2.48617,21.5121,
TD2975,0.060089,42.4036,3.2,0.56,0.477979,0.624787,0.89712,0.277228,-2.32537,20.8194,
TD2976,0.059947,40.9091,3.2,0.56,0.461133,0.625165,0.91992,0.289196,-2.17194,20.1739,
TD2977,0.060134,39.5164,3.2,0.56,0.445434,0.624881,0.9386,0.300668,-2.028,19.56,
TD2978,0.060018,38.2271,3.2,0.56,0.430902,0.625115,0.9542,0.31148,-1.89474,18.9828,
TD2979,0.059928,37.0304,3.2,0.56,0.417412,0.625224,0.96736,0.321705,-1.77281,18.4401,
TD2980,0.060133,35.9063,3.2,0.56,0.404741,0.625036,0.97856,0.331599,-1.66088,17.9245,
TD2981,0.060062,34.8583,3.2,0.56,0.392927,0.625035,0.98824,0.340724,-1.55908,17.4395,
TD2982,0.060027,33.8881,3.2,0.56,0.381992,0.625102,0.99668,0.349523,-1.46658,16.9874,
TD2983,0.059995,32.9705,3.2,0.56,0.371649,0.625166,1.00408,0.357844,-1.38174,16.5569,
TD2984,0.059964,32.1013,3.2,0.56,0.361851,0.624968,1.01064,0.365469,-1.30395,16.1465,
TD2985,0.060135,42.0521,2.8,0.64,0.546678,0.624895,0.87972,0.228343,-2.13667,20.7246,
TD2986,0.059839,40.1606,2.8,0.64,0.522088,0.6249,0.91884,0.242169,-1.89679,19.9333,
TD2987,0.059977,38.4468,2.8,0.64,0.499808,0.62476,0.94812,0.255671,-1.67166,19.1892,
TD2988,0.060125,36.8868,2.8,0.64,0.479528,0.624862,0.97048,0.268536,-1.46846,18.4917,
TD2989,0.059929,35.461,2.8,0.64,0.460993,0.625177,0.98792,0.280851,-1.28901,17.8404,
TD2990,0.060089,34.1413,2.8,0.64,0.443837,0.624787,1.00176,0.292591,-1.13076,17.2267,
TD2991,0.059947,32.9381,2.8,0.64,0.428195,0.625165,1.01296,0.303689,-0.993083,16.6597,
TD2992,0.060134,31.8167,2.8,0.64,0.413618,0.624881,1.02216,0.314031,-0.872415,16.126,
TD2993,0.060044,54.8344,3.6,0.32,0.529801,0.64989,0.71204,0.222958,-3.53333,25.6627,
TD2994,0.060135,52.2288,3.6,0.32,0.504626,0.650126,0.77996,0.241379,-3.47477,24.6989,
TD2995,0.059839,49.8795,3.6,0.32,0.481928,0.649799,0.8308,0.259036,-3.34859,23.7896,
TD2996,0.059977,47.7509,3.6,0.32,0.461361,0.64975,0.86988,0.275279,-3.19454,22.9343,
TD2997,0.060125,45.8134,3.6,0.32,0.442641,0.649945,0.90056,0.290668,-3.0332,22.1317,
TD2998,0.059929,44.0426,3.6,0.32,0.425532,0.65,0.92516,0.305319,-2.87482,21.3805,
TD2999,0.060089,42.4036,3.6,0.32,0.409696,0.650051,0.94528,0.31888,-2.72345,20.6709,
TD3000,0.059947,40.9091,3.6,0.32,0.395257,0.650198,0.96196,0.331357,-2.583,20.0142,
TD3001,0.060134,39.5164,3.6,0.32,0.381801,0.650016,0.97604,0.343303,-2.45243,19.3936,
TD3002,0.060018,38.2271,3.6,0.32,0.369344,0.650046,0.98804,0.354263,-2.33241,18.8129,
TD3003,0.059928,37.0304,3.6,0.32,0.357782,0.64997,0.9984,0.364639,-2.22182,18.2692,
TD3004,0.060133,35.9063,3.6,0.32,0.346921,0.649899,1.00744,0.374386,-2.11969,17.7543,
TD3005,0.060062,34.8583,3.6,0.32,0.336795,0.650014,1.0154,0.383385,-2.02582,17.2711,
TD3006,0.060027,33.8881,3.6,0.32,0.327422,0.650205,1.02248,0.392087,-1.93997,16.8216,
TD3007,0.059995,32.9705,3.6,0.32,0.318556,0.650119,1.0288,0.400053,-1.86037,16.3942,
TD3008,0.059964,32.1013,3.6,0.32,0.310158,0.650039,1.03448,0.407599,-1.78651,15.9873,
TD3009,0.059834,52.0291,3.4,0.71996,0.57232,0.649844,0.68224,0.229448,-2.60354,25.078,
TD3010,0.060097,44.1891,3.4,0.71996,0.48608,0.650022,0.81892,0.28502,-2.09368,21.7702,
TD3011,0.060054,38.7447,3.4,0.71996,0.426191,0.650136,0.87616,0.328555,-1.6544,19.3014,
TD3012,0.059868,34.8068,3.4,0.72,0.382875,0.650191,0.90616,0.361991,-1.35259,17.4574,
TD3013,0.05993,31.8776,3.4,0.72,0.350653,0.649984,0.92424,0.387313,-1.14568,16.0622,
TD3014,0.059868,34.8068,2.96296,0.666667,0.348068,0.500174,0.937556,0.369997,-2.40097,16.9502,
TD3015,0.05993,31.8776,2.96296,0.666667,0.318776,0.499841,0.968444,0.391457,-2.10806,15.6427,
TD3016,0.060134,31.8167,2.77778,0.592593,0.381801,0.524976,0.986852,0.332485,-2.15272,15.6252,
TD3017,0.060093,41.2351,3.33333,0.296259,0.365206,0.550133,0.90037,0.313413,-3.94821,19.082,
TD3018,0.059982,37.0636,3.33333,0.296296,0.32826,0.549985,0.967259,0.34915,-3.5658,17.4217,
TD3019,0.060136,33.7959,3.33333,0.296296,0.29932,0.549932,1.00963,0.376871,-3.21959,16.059,
TD3020,0.05993,31.8776,3.14815,0.444444,0.414409,0.575072,0.89163,0.309531,-2.5247,15.2875,
TD3021,0.060097,54.8829,2.77778,0.518481,0.48608,0.574901,0.883259,0.258948,-4.00221,26.2806,
TD3022,0.060054,48.1209,2.77778,0.518519,0.426191,0.574971,0.978704,0.299496,-3.16389,23.5382,
TD3023,0.059868,43.2301,2.77778,0.518519,0.382875,0.575009,1.02567,0.331361,-2.52315,21.3923,
TD3024,0.05993,39.592,2.77778,0.518519,0.350653,0.575072,1.05226,0.355754,-2.07682,19.73,
TD3025,0.059958,36.8655,2.77778,0.518519,0.326506,0.574948,1.06885,0.374889,-1.76759,18.4565,
TD3026,0.059994,34.8192,2.77778,0.518519,0.308382,0.574993,1.07978,0.389683,-1.55144,17.4881,
TD3027,0.060054,33.2976,2.77778,0.518519,0.294906,0.575067,1.08719,0.400536,-1.40054,16.7617,
TD3028,0.059934,31.6756,2.77778,0.518519,0.280541,0.574853,1.09456,0.41214,-1.24866,15.9821,
TD3029,0.060097,44.1891,3.14815,0.444407,0.48608,0.624834,0.826926,0.265135,-3.20548,21.1016,
TD3030,0.060054,38.7447,3.14815,0.444407,0.426191,0.624952,0.918148,0.308795,-2.67261,18.8721,
TD3031,0.059868,34.8068,3.14815,0.444407,0.382875,0.625131,0.964481,0.343195,-2.24643,17.1493,
TD3032,0.05993,31.8776,3.14815,0.444444,0.350653,0.624801,0.991556,0.369461,-1.93784,15.8224,
TD3033,0.060134,31.8167,2.83333,0.4,0.318167,0.500159,0.9433,0.353802,-3.60515,14.7751,
TD3034,0.060097,54.8829,2.5,0.599967,0.53027,0.574901,0.773033,0.249227,-4.42598,25.8299,
